name,address,state_x,rating,totalUserRatings,placeID,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,placeName,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,state_y,place,successMetric,geometry,nearestDistanceToTRH
Texas Roadhouse,"200 W McGalliard Rd, Muncie, IN 47303, United States",IN,4.3,3731.0,ChIJg2UqTigWFYgRT0-jp49LvwE,40.2193009,-85.3872175,47303.0,muncie,18,51876,"Muncie city, Indiana",67739,32325,35414,28.8,27.6,30.0,55769,7326,1281,2190,34602,3975,1832,1782,21556,18351,714,32047,13732,13707,76500,714,1960,37592,10603,5259,3131,33559,30983,39972,31831,2190,7197,1239,30123,515275,27439,66610,66610,27439,13535,58896,18.0,51876.0,16043.3,POINT (-85.3872175 40.2193009),18.137495856080697
Texas Roadhouse,"700 W 300 N, Warsaw, IN 46582, United States",IN,4.2,2252.0,ChIJp4KHljGfFogRLj3lC6yePA0,41.28019,-85.85349,46582.0,warsaw,18,80306,"Warsaw city, Indiana",15757,7937,7820,33.5,30.7,36.4,13013,313,770,2227,53006,535,182,405,26001,2235,828,7232,3130,3389,138800,828,1977,10170,2315,2001,1192,8553,8133,49560,30406,2227,313,770,7798,107230,6519,15257,15257,6519,3634,12807,18.0,80306.0,9458.4,POINT (-85.85349 41.28019),31.629660294909847
Texas Roadhouse,"4335 Southport Crossing Dr, Indianapolis, IN 46237, United States",IN,4.2,4565.0,ChIJGQmupVRDa4gRK5HixdWNbUg,39.6640436,-86.0930509,46237.0,indianapolis,18,36003,"Indianapolis city (balance), Indiana",869387,418738,450649,34.2,33.1,35.2,512585,251815,32342,90534,50813,28639,15803,16975,29839,143977,911,386986,184977,157848,145200,911,1971,572580,129548,118823,45674,451185,425293,61662,34042,90534,248897,31624,417954,9384160,342825,859721,859721,342825,186839,688788,18.0,36003.0,19173.0,POINT (-86.0930509 39.6640436),5.137124175762587
Texas Roadhouse,"2920 Oakland Ave, Indiana, PA 15701, United States",PA,4.5,31.0,ChIJAQKfPQBby4kRkFkea7c50fc,40.6021265,-79.1913142,15701.0,indiana,42,36816,"Indiana borough, Pennsylvania",13162,6420,6742,21.8,22.2,21.5,11513,756,335,298,30934,776,244,498,17531,3196,692,5342,1494,2780,113200,692,1953,4838,953,1244,816,6585,5918,53047,28690,298,710,335,5472,71615,4274,13158,13158,4274,1456,12179,42.0,36816.0,139.5,POINT (-79.1913142 40.6021265),29.468150911718872
Texas Roadhouse,"8744 Northpark Dr, Johnston, IA 50131, United States",IA,4.5,6140.0,ChIJ34Horoad7ocR2hkx9Hx7YVs,41.6538545,-93.7383332,50131.0,johnston,19,39765,"Johnston city, Iowa",22077,10580,11497,39.1,36.8,41.0,18756,1121,1536,718,92984,70,181,111,49775,1104,1134,9335,6522,2403,272500,1134,2002,14880,2259,5076,2123,12510,12340,113409,60451,718,1078,1536,12250,222500,8925,21788,21788,8925,6132,17150,19.0,39765.0,27630.0,POINT (-93.7383332 41.6538545),7.091674292349408
Texas Roadhouse,"2520 Corridor Way, Coralville, IA 52241, United States",IA,4.5,3564.0,ChIJRd-yu3FE5IcRPMXvO-vjHTk,41.6963804,-91.6065484,52241.0,coralville,19,16230,"Coralville city, Iowa",21630,11098,10532,32.7,34.1,31.8,14910,3391,2204,1044,68230,632,309,306,42251,2365,910,9341,4717,4015,240700,910,1991,14483,1311,4799,1803,12472,12208,87593,28413,1044,3391,2204,11923,212805,8732,20522,20522,8732,5019,17540,19.0,16230.0,16038.0,POINT (-91.6065484 41.6963804),18.557608150203713
Texas Roadhouse,"4005 E 53rd St, Davenport, IA 52807, United States",IA,4.5,5828.0,ChIJjQgb43E24ocRC99r769fPRI,41.5742067,-90.5164406,52807.0,davenport,19,19000,"Davenport city, Iowa",102199,50404,51795,37.0,35.8,38.1,81627,11218,2574,9111,53140,3106,1712,1797,29530,15751,786,45085,25435,14826,135200,786,1964,69333,17893,12248,4448,51968,49524,60853,44729,9111,11099,2574,48749,828775,40261,100763,100763,40261,23413,83288,19.0,19000.0,26226.0,POINT (-90.5164406 41.5742067),56.92178931465905
Texas Roadhouse,"5715 University Ave, Cedar Falls, IA 50613, United States",IA,4.4,3414.0,ChIJLxgXnSZV5YcR2Ji7IbT0Tr8,42.5118104,-92.4265247,50613.0,cedar falls,19,11755,"Cedar Falls city, Iowa",40750,19339,21411,27.3,28.7,26.2,37240,726,1943,1056,64809,813,535,531,36150,6340,944,16118,9757,5400,204300,944,1974,22125,3556,6199,2779,24382,23421,79813,33693,1056,701,1943,22826,328240,15157,40411,40411,15157,8166,34337,19.0,11755.0,15021.6,POINT (-92.4265247 42.5118104),53.083076325485074
Texas Roadhouse,"519 S Duff Ave, Ames, IA 50010, United States",IA,4.4,3441.0,ChIJQWJ34Jx67ocRJKy4ckc5FbA,42.0162638,-93.6110774,50010.0,ames,19,1855,"Ames city, Iowa",66361,35580,30781,23.5,23.4,23.6,53382,2014,7591,2579,50783,3079,1334,1264,27483,14841,944,27125,10365,14809,213500,944,1990,30167,3467,9628,5358,37909,35154,68274,28429,2579,1996,7576,34336,534495,25174,66056,66056,25174,10231,59715,19.0,1855.0,15140.400000000001,POINT (-93.6110774 42.0162638),25.3583606682496
Texas Roadhouse,"2363 Adventureland Dr, Altoona, IA 50009, United States",IA,4.3,1182.0,ChIJZVYJ9fWT7ocRLuWQxPB3Vi8,41.660294,-93.49113,50009.0,altoona,19,1630,"Altoona city, Iowa",18917,8954,9963,36.7,34.2,38.2,17232,751,149,769,79482,180,105,64,34066,1327,1027,7198,4673,2142,199600,1027,1997,12366,3922,2678,763,10287,9754,75385,50139,769,751,149,9611,199150,6815,18798,18798,6815,4892,14619,19.0,1630.0,5082.599999999999,POINT (-93.49113 41.660294),12.768924517185484
Texas Roadhouse,"6378 Mills Civic Pkwy, West Des Moines, IA 50266, United States",IA,4.3,1712.0,ChIJHdFqCgkh7IcR-Mg3sGk-ZeA,41.5608885,-93.7965079,50266.0,west des moines,19,83910,"West Des Moines city, Iowa",66724,33057,33667,35.7,34.4,36.9,56620,2648,4393,4036,74159,689,641,948,45768,4492,1058,31756,17514,11926,228300,1058,1992,46301,6184,16215,5843,38777,37812,77955,52705,4036,2630,4350,36952,584895,29440,66389,66389,29440,16528,53624,19.0,83910.0,7361.599999999999,POINT (-93.7965079 41.5608885),7.091674292349594
Texas Roadhouse,"2605 Edgewood Rd SW, Cedar Rapids, IA 52404, United States",IA,4.4,4462.0,ChIJvUImXAf55IcREygL6VWvp48,41.9524772,-91.7151835,52404.0,cedar rapids,19,12000,"Cedar Rapids city, Iowa",133125,65799,67326,36.5,35.4,37.6,110617,10827,3941,5456,60787,2591,1765,2121,34019,14539,791,60341,39109,16675,144500,791,1971,89770,19679,20591,6130,73561,70656,64080,37001,5456,10592,3934,69584,1178885,55784,131663,131663,55784,32170,108488,19.0,12000.0,19632.800000000003,POINT (-91.7151835 41.9524772),18.557608150203485
Texas Roadhouse,"3231 S 24th St, Council Bluffs, IA 51501, United States",IA,4.5,4604.0,ChIJix9foZWFk4cRYHtIMLyx3FU,41.2300469,-95.8779284,51501.0,council bluffs,19,16860,"Council Bluffs city, Iowa",62376,30385,31991,38.7,37.4,40.4,57040,1490,697,6460,53449,1540,1359,1088,27489,7362,860,27171,15708,9331,122400,860,1964,42459,11857,5401,2255,32367,30769,55507,35710,6460,1440,697,30229,559960,25039,61490,61490,25039,15040,50815,19.0,16860.0,20718.0,POINT (-95.8779284 41.2300469),9.999188358348215
Texas Roadhouse,"845 Wacker Dr, Dubuque, IA 52002, United States",IA,4.4,2591.0,ChIJS_JCWrEt44cR-vXz9wIelbQ,42.49522,-90.720916,52002.0,dubuque,19,22395,"Dubuque city, Iowa",58052,28165,29887,37.5,35.6,39.8,51957,2452,856,1276,54938,1586,1120,1021,30664,7243,807,26214,15582,8569,147900,807,1961,39200,11065,7806,3521,31184,29691,54771,38608,1276,2437,846,29296,399865,24151,56947,56947,24151,13900,48226,19.0,22395.0,11400.400000000001,POINT (-90.720916 42.49522),63.199054266098614
Texas Roadhouse,"5130 Sergeant Rd, Sioux City, IA 51106, United States",IA,4.4,2763.0,ChIJCaAjgKP-jYcRiR699c451RY,42.446066,-96.3390388,51106.0,sioux city,19,73335,"Sioux City city, Iowa",82535,40886,41649,34.1,33.1,35.2,66350,3801,2553,16731,57750,1995,1335,1703,27093,11106,797,33702,19988,11442,123100,797,1955,51532,13684,7702,2745,43666,41524,55068,36038,16731,3455,2553,40901,685015,31430,81626,81626,31430,19948,63937,19.0,73335.0,12157.2,POINT (-96.3390388 42.446066),76.81336361250901
Texas Roadhouse,"2329 Iowa St Suite T, Lawrence, KS 66046, United States",KS,4.5,3076.0,ChIJnWVEFtpov4cR7JcWkvX5v0M,38.9411714,-95.2615591,66046.0,lawrence,20,38900,"Lawrence city, Kansas",97348,48513,48835,28.2,27.4,29.0,76583,4928,6357,6546,55598,3238,1696,2194,32032,16971,953,42033,17598,21824,204800,953,1986,54819,7689,16078,9111,58753,56192,56835,31376,6546,4592,6274,54982,998370,39422,96826,96826,39422,19750,83150,20.0,38900.0,13842.0,POINT (-95.2615591 38.9411714),26.640859668969
Texas Roadhouse,"11973 S Strang Line Rd, Olathe, KS 66062, United States",KS,4.4,5427.0,ChIJ53OVC3WVwIcR75PPH-Ig2wA,38.9090996,-94.7676546,66062.0,olathe,20,52575,"Olathe city, Kansas",139216,68463,70753,35.2,34.7,35.5,116922,8326,5778,15497,96548,1121,859,1018,39402,7491,1070,50738,35700,13219,252900,1070,1993,89279,12866,28396,13276,78189,75803,87103,36200,15497,8208,5767,74465,1473670,48919,138080,138080,48919,36446,106301,20.0,52575.0,23878.800000000003,POINT (-94.7676546 38.9090996),6.178582877822749
Texas Roadhouse,"9761 Metcalf Ave, Overland Park, KS 66212, United States",KS,4.5,928.0,ChIJWUxkso3rwIcRP-sUzo4OFl0,38.9520859,-94.6668534,66212.0,overland park,20,53775,"Overland Park city, Kansas",193412,95611,97801,38.5,36.7,40.0,156480,9412,16711,13815,87629,1799,1527,1397,49406,8279,1200,83650,50336,29558,295800,1200,1987,133179,14186,49206,23869,111106,107596,87282,37990,13815,9044,16664,105930,1886000,79894,192201,192201,79894,50713,157669,20.0,53775.0,4176.0,POINT (-94.6668534 38.9520859),6.178582877822702
Texas Roadhouse,"6707 W Kellogg Dr, Wichita, KS 67209, United States",KS,4.6,7669.0,ChIJk_Fxv7nguocRoqYvOlrsvZU,37.6720244,-97.4200102,67209.0,wichita,20,79000,"Wichita city, Kansas",390566,192835,197731,35.3,34.3,36.5,283566,40316,19143,67895,53466,10639,7367,7316,29812,59812,821,172801,89666,65017,138100,821,1972,254991,54316,49889,21100,202047,190791,61847,37803,67895,39242,18699,188723,3408890,154683,386060,386060,154683,92969,309056,20.0,79000.0,35277.399999999994,POINT (-97.4200102 37.6720244),12.261464691377634
Texas Roadhouse,"2526 N Greenwich Rd, Wichita, KS 67226, United States",KS,4.5,4754.0,ChIJP_-1abr9uocRcNNWCIOJuhY,37.7278459,-97.2071071,67226.0,wichita,20,79000,"Wichita city, Kansas",390566,192835,197731,35.3,34.3,36.5,283566,40316,19143,67895,53466,10639,7367,7316,29812,59812,821,172801,89666,65017,138100,821,1972,254991,54316,49889,21100,202047,190791,61847,37803,67895,39242,18699,188723,3408890,154683,386060,386060,154683,92969,309056,20.0,79000.0,21393.0,POINT (-97.2071071 37.7278459),12.261464691377673
Texas Roadhouse,"5901 SW Huntoon St, Topeka, KS 66604, United States",KS,4.4,4505.0,ChIJa9SULRD9vocRBy-A13gvXtU,39.0431385,-95.759027,66604.0,topeka,20,71000,"Topeka city, Kansas",125819,59954,65865,38.1,36.2,40.1,96433,13255,2122,19225,49647,3344,2491,2937,28420,16903,815,60489,31708,22384,105700,815,1966,85220,22957,15842,6045,62223,59157,57002,32667,19225,12804,2086,58331,944870,54092,122741,122741,54092,30361,101576,20.0,71000.0,19822.0,POINT (-95.759027 39.0431385),27.62816918297558
Texas Roadhouse,"200 Manhattan Town Center, Manhattan, KS 66502, United States",KS,4.6,3057.0,ChIJc9iNTvXSvYcR4qzUHo8_xE0,39.1770499,-96.5565306,66502.0,manhattan,20,44250,"Manhattan city, Kansas",55045,28138,26907,24.6,24.2,25.2,44857,3091,3249,3766,50957,1791,1125,1161,27243,13185,911,23992,8193,12436,213200,911,1983,26922,3192,7444,4373,31869,30463,52589,23047,3766,3046,3151,30813,426480,20629,53581,53581,20629,9570,48088,20.0,44250.0,14062.199999999999,POINT (-96.5565306 39.1770499),43.74527994428559
Texas Roadhouse,"8051 Roanridge Rd, Kansas City, MO 64151, United States",MO,4.5,4734.0,ChIJZ7mtr0VfwIcRJW55ICVNzOA,39.2412883,-94.656915,64151.0,kansas city,29,38000,"Kansas City city, Missouri",491158,238194,252964,35.4,34.4,36.2,296233,135875,13660,52031,56179,14860,9523,10283,33215,73724,979,233432,111078,95217,163300,979,1966,334831,72887,75170,32048,270462,257087,62387,35597,52031,134295,13402,252767,5193925,206295,486629,486629,206295,110723,396486,29.0,38000.0,21303.0,POINT (-94.656915 39.2412883),10.881723722138943
Texas Roadhouse,"801 Wal-Mart Dr, Murray, KY 42071, United States",KY,4.1,272.0,ChIJt37q2a9TeogRvUGHXinEKS0,36.6245059,-88.319552,42071.0,murray,21,54642,"Murray city, Kentucky",19254,9584,9670,27.0,27.7,26.6,16697,1241,439,551,31827,1224,584,622,19701,4145,674,8935,3050,4324,158200,674,1981,10217,2216,2013,1246,9724,9271,51955,30456,551,1226,439,9181,114075,7374,18893,18893,7374,3382,16908,21.0,54642.0,1115.1999999999998,POINT (-88.319552 36.6245059),37.09357785121514
Texas Roadhouse,"2838 Indiana Ave, Fort Campbell, KY 42223, United States",KY,3.9,201.0,ChIJ1yC8B9kpZYgRItQkDpwAAQ0,36.6445848,-87.453145,42223.0,fort campbell,21,28486,"Fort Campbell North CDP, Kentucky",14363,9076,5287,22.0,22.5,20.5,9960,2350,503,3102,40151,187,69,68,19618,1044,1233,3530,24,3149,-666666666,1233,1979,4527,816,816,176,1790,1461,48542,36544,3102,2199,475,8420,66765,3173,7312,7312,3173,2941,10620,21.0,28486.0,783.9,POINT (-87.453145 36.6445848),9.621351541256436
Texas Roadhouse,"3480 Valley Plaza Pkwy, Fort Wright, KY 41017, United States",KY,4.5,5324.0,ChIJY1fEvVu3QYgRTqF7sMPqG2c,39.0335985,-84.5364712,41017.0,ft mitchell,21,28558,"Fort Mitchell city, Kentucky",8278,4054,4224,36.3,37.6,36.0,7854,61,92,161,72376,76,33,45,43678,342,825,3511,1919,1412,279400,825,1963,5238,812,1381,796,4434,4360,80625,20440,161,61,92,4352,97080,3331,8249,8249,3331,2052,6381,21.0,28558.0,23958.0,POINT (-84.5364712 39.0335985),0.0
Texas Roadhouse,"4953 Houston Rd, Florence, KY 41042, United States",KY,4.3,2624.0,ChIJZ7Aehy_HQYgRvxDRU5jF0WM,39.0146891,-84.6386941,41042.0,florence,21,27982,"Florence city, Kentucky",32721,16373,16348,37.6,35.0,39.8,28023,1852,1407,1136,60018,422,467,707,32290,2377,979,14171,7272,5966,154900,979,1987,22092,6005,3540,1332,17267,16599,83424,37538,1136,1852,1407,16200,337640,13238,32380,32380,13238,8053,26431,21.0,27982.0,11283.199999999999,POINT (-84.6386941 39.0146891),5.640455592197818
Texas Roadhouse,"1505 Paris Pike, Georgetown, KY 40324, United States",KY,4.2,1182.0,ChIJsYNMaLE_QogRKoeSvJv3y1k,38.2137861,-84.5410514,40324.0,georgetown,21,30700,"Georgetown city, Kentucky",34362,16453,17909,33.0,32.2,33.7,28936,2119,517,1828,66972,514,648,383,30339,3963,940,13925,8383,4914,176300,940,1999,21546,4409,3976,1888,18430,17893,62392,48944,1828,2055,484,17557,331620,13297,34136,34136,13297,9370,26831,21.0,30700.0,4964.400000000001,POINT (-84.5410514 38.2137861),35.135412336598115
Texas Roadhouse,"3353 Nell O'Bryan Ct, Bowling Green, KY 42103, United States",KY,4.3,1940.0,ChIJJSillKDnZYgRQ9Fp-tGIOpo,36.939043,-86.4164425,42103.0,bowling green,21,8902,"Bowling Green city, Kentucky",71628,34720,36908,27.6,27.7,27.5,51962,9463,4155,5501,42044,2847,2121,1608,24379,16662,815,30080,10747,16757,168000,815,1986,39451,7791,7199,3562,38842,36565,46386,34035,5501,9392,4155,33890,654105,27504,70404,70404,27504,14848,58562,21.0,8902.0,8342.0,POINT (-86.4164425 36.939043),43.169490945053994
Texas Roadhouse,"943 Moseley Rd, Owensboro, KY 42301, United States",KY,4.4,3186.0,ChIJVXBVTsq7b4gRwL7s0fpTM20,37.7278413,-87.1242988,42301.0,owensboro,21,58620,"Owensboro city, Kentucky",59796,28505,31291,38.4,37.1,39.9,50998,3924,1441,2733,46193,2234,1471,1402,27780,11844,812,27609,14132,11282,125600,812,1970,39877,10601,6084,3067,27496,26246,60481,38423,2733,3857,1411,25892,441610,25414,58668,58668,25414,15129,47863,21.0,58620.0,14018.400000000001,POINT (-87.1242988 37.7278413),24.936414634284187
Texas Roadhouse,"207 Commerce Dr, Elizabethtown, KY 42701, United States",KY,4.4,4813.0,ChIJn8UXsT7vaIgRoOVuxrG5vb0,37.7087393,-85.8313152,42701.0,elizabethtown,21,24274,"Elizabethtown city, Kentucky",30179,14513,15666,36.7,36.1,37.1,23197,3648,1115,1464,47270,793,758,795,30424,3892,765,14338,5950,7089,175400,765,1991,20507,4034,3379,1801,14656,13878,60206,35972,1464,3612,1027,14012,272450,13039,28728,28728,13039,7367,24228,21.0,24274.0,21177.2,POINT (-85.8313152 37.7087393),42.044419157970474
Texas Roadhouse,"100 Stonegate Center, Somerset, KY 42501, United States",KY,4.2,3006.0,ChIJcZRbD_81XYgRKMb9BdPopO8,37.0564112,-84.6251848,42501.0,somerset,21,71688,"Somerset city, Kentucky",11548,5423,6125,39.3,37.7,41.0,10800,327,134,529,27739,664,402,419,28144,3278,670,5092,2144,2367,113400,670,1971,8247,1756,718,403,4949,4415,79688,31141,529,327,134,4363,89220,4511,10834,10834,4511,2305,9648,21.0,71688.0,12625.2,POINT (-84.6251848 37.0564112),29.1870468861715
Texas Roadhouse,"2024 KY-192, London, KY 40741, United States",KY,4.1,2252.0,ChIJKYcHmpfNXIgRpco4CU6El1A,37.1104882,-84.100021,40741.0,london,21,47476,"London city, Kentucky",8058,3753,4305,39.1,39.8,38.8,7514,151,120,109,40574,607,206,364,25054,2061,661,3680,1687,1616,130100,661,1983,5662,1673,440,200,3050,2975,46438,37667,109,151,120,2961,47545,3303,7432,7432,3303,2044,6471,21.0,47476.0,9233.199999999999,POINT (-84.100021 37.1104882),29.187046886171487
Texas Roadhouse,"501 Winchester Ave, Ashland, KY 41101, United States",KY,4.4,3465.0,ChIJtfa8ep92RogReyoM10RmBmI,38.4850454,-82.6511136,41101.0,ashland,21,2368,"Ashland city, Kentucky",20449,9361,11088,40.5,38.6,42.3,18922,371,149,540,42639,1325,533,364,24652,4272,659,10417,5219,3378,101900,659,1963,14287,3401,1844,1388,8518,7834,45435,28986,540,371,149,7729,148600,8597,20267,20267,8597,5317,16781,21.0,2368.0,15246.000000000002,POINT (-82.6511136 38.4850454),15.228775510979583
Texas Roadhouse,"2019 Colby Taylor Dr, Richmond, KY 40475, United States",KY,4.4,2680.0,ChIJ3WlCXHP9QogRBvtXgG-DojE,37.7347113,-84.3247205,40475.0,richmond,21,65226,"Richmond city, Kentucky",35744,16609,19135,26.2,26.1,26.4,31304,2161,604,851,39329,1567,1251,813,22549,8425,713,14700,5138,8213,148900,713,1993,18902,3692,3705,1490,19431,17748,44918,25714,851,2139,604,16981,328105,13351,35109,35109,13351,6281,30263,21.0,65226.0,11792.000000000002,POINT (-84.3247205 37.7347113),35.13541233659826
Texas Roadhouse,"2900 James Sanders Blvd, Paducah, KY 42001, United States",KY,4.4,3913.0,ChIJky3Wu6cbeogRir7V9EOdfyI,37.075751,-88.683032,42001.0,paducah,21,58836,"Paducah city, Kentucky",24947,11578,13369,43.8,41.9,45.4,18152,5293,298,711,39061,968,894,992,30620,5145,695,13713,5911,5681,118100,695,1966,18147,4965,2964,1060,11949,11593,52665,34779,711,5293,298,11445,193080,11592,23806,23806,11592,5762,21093,21.0,58836.0,17217.2,POINT (-88.683032 37.075751),37.09357785121501
Texas Roadhouse,"130 Justice Way, Pikeville, KY 41501, United States",KY,4.2,1838.0,ChIJRz9YxP1qRYgRrHoEBIPA-qM,37.5081057,-82.5434419,41501.0,pikeville,21,60852,"Pikeville city, Kentucky",6642,3116,3526,33.2,32.9,33.6,6185,137,98,55,39122,617,204,212,29215,1734,732,3231,1198,1561,226200,732,1984,4215,759,909,550,2736,2607,49107,35870,55,137,98,2553,35135,2759,6224,6224,2759,1647,5587,21.0,60852.0,7719.6,POINT (-82.5434419 37.5081057),62.988469784206
Texas Roadhouse,"2702 Wilma Rudolph Blvd STE A, Clarksville, TN 37040, United States",TN,4.1,4024.0,ChIJxbT_DbnYZIgRNhhlNcj1g1c,36.5835891,-87.2971885,37040.0,clarksville,47,15160,"Clarksville city, Tennessee",156092,78420,77672,30.0,29.4,30.7,101573,35822,4105,18068,55819,3891,1835,2189,26312,20910,963,63968,31408,26395,164800,963,1993,95448,21420,17710,7606,68693,64219,55471,33816,18068,34728,3998,73628,1796260,57803,143751,143751,57803,40083,119815,47.0,15160.0,16498.399999999998,POINT (-87.2971885 36.5835891),9.621351541256468
Texas Roadhouse,"10360 N Mall Dr, Baton Rouge, LA 70809, United States",LA,4.3,3115.0,ChIJv99eSymlJoYRkYrWB0BCTSg,30.3790433,-91.0645865,70809.0,baton rouge,22,5000,"Baton Rouge city, Louisiana",222191,104674,117517,32.0,29.6,34.2,84550,118769,8217,9070,44177,9942,4704,5091,30726,52214,886,102556,42429,42662,185000,886,1974,136316,32121,25606,15489,112920,103137,56908,32031,9070,118528,8211,101178,2072875,85091,220390,220390,85091,44468,182803,22.0,5000.0,13394.5,POINT (-91.0645865 30.3790433),10.385226563744327
Texas Roadhouse,"1631 Westbank Expy, Harvey, LA 70058, United States",LA,4.3,4692.0,ChIJ3QT9j6KmIIYRrRgmIb1Cl2M,29.9032522,-90.0685449,70058.0,harvey,22,33245,"Harvey CDP, Louisiana",20992,10393,10599,37.6,36.0,37.8,7794,10177,1334,2333,45048,595,488,452,25307,3660,1012,8615,4167,3700,151800,1012,1976,14013,4246,1837,484,9948,9360,55625,31364,2333,10045,1334,9219,267620,7867,20725,20725,7867,4867,16444,22.0,33245.0,20175.6,POINT (-90.0685449 29.9032522),32.68776819713523
Texas Roadhouse,"1464 MacArthur Dr, Alexandria, LA 71301, United States",LA,4.5,2505.0,ChIJMWJhFSe1OoYRGFovfLndt8E,31.2829606,-92.4743558,71301.0,alexandria,22,975,"Alexandria city, Louisiana",46545,22359,24186,37.2,34.8,40.0,17252,26604,1049,1331,41845,1871,1874,1443,28123,12080,833,21361,8928,8810,151100,833,1969,31533,8686,4179,2160,20917,19271,57895,35000,1331,26451,983,18841,357985,17738,44930,44930,17738,10623,38014,22.0,975.0,11272.5,POINT (-92.4743558 31.2829606),79.94381838159455
Texas Roadhouse,"6025 Pinnacle Pkwy, Covington, LA 70433, United States",LA,4.2,1979.0,ChIJXXjcfZhcJ4YRWnFiE4ofXes,30.4445796,-90.1292919,70433.0,covington,22,18125,"Covington city, Louisiana",10471,5359,5112,38.3,38.4,37.9,8166,1830,52,502,76399,150,129,89,30700,975,1115,3830,2437,919,243600,1115,1985,7125,1295,1891,739,3853,3705,67024,62386,502,1823,23,3639,88000,3356,9354,9354,3356,2461,8253,22.0,18125.0,8311.800000000001,POINT (-90.1292919 30.4445796),25.236084994091193
Texas Roadhouse,"5620 Johnston St, Lafayette, LA 70503, United States",LA,4.3,3056.0,ChIJQaMvpXqeJIYRQeHgjtsWRyY,30.17787,-92.0755383,70503.0,lafayette,22,40735,"Lafayette city, Louisiana",126674,60989,65685,36.4,34.9,37.9,79515,38674,2906,4686,54139,4672,2471,2346,33362,22522,899,57329,29364,20888,197900,899,1980,86174,18334,22648,7264,65435,61984,60294,43972,4686,38542,2906,60949,1178430,50252,124894,124894,50252,29550,105082,22.0,40735.0,13140.8,POINT (-92.0755383 30.17787),61.90200599338552
Texas Roadhouse,"108 Basic Dr, West Monroe, LA 71292, United States",LA,4.3,3139.0,ChIJ_UtX8-U3LoYR9rFrWuBeUY8,32.5033058,-92.1547642,71292.0,west monroe,22,80955,"West Monroe city, Louisiana",12431,5558,6873,39.7,36.5,41.8,7029,4991,59,427,35528,978,462,291,25927,3427,718,6760,2189,3375,127500,718,1973,9225,2670,1242,448,6335,5784,41557,39405,427,4974,59,5683,87525,5564,12347,12347,5564,2674,10304,22.0,80955.0,13497.699999999999,POINT (-92.1547642 32.5033058),86.37684079741098
